MatOldNew	PairNum	Deck1Feedback	Deck2Feedback	Pay1Back	Pay1BackTrial	Mat1Back	DelayDecks	SwitchDecks	Switch1Back	Sub	Trial	Pay	RT	Resp	ChosenSide	choice	Stay
0	1	1	0.4	0.4	1	0	3	1	0	24	289	1	682.559367269278	k	2	0	1
1	2	0	0.8	0.6	0.2	0	1	1	0	24	290	0.8	432.489751838148	k	2	1	1
0	2	0	0.6	0.8	1	0	0	0	1	24	291	0.6	677.351405844092	j	1	1	1
0	1	0.2	0.8	1	0.6	0	2	1	1	24	292	0.2	657.980439253151	k	2	0	NaN
0	1	1	1	0.2	0.6	0	0	0	1	24	293	NaN	NaN	NaN	NaN	NaN	0
1	1	1	0.2	NaN	0.2	0	0	0	0	24	294	0.2	524.160587694496	k	2	1	0
1	1	0.8	0.8	0.2	NaN	1	0	0	0	24	295	0.8	520.769524853677	k	2	1	1
1	2	0.2	0.8	0.6	0.8	1	4	1	0	24	296	0.8	534.403036814183	j	1	1	1
1	1	1	0.2	0.8	0.2	1	1	1	0	24	297	0.2	410.266560968012	k	2	1	1
0	2	0.2	1	0.8	0.8	0	1	1	1	24	298	1	472.559805959463	k	2	1	1
0	1	0.8	0.6	0.2	0.8	1	1	1	1	24	299	0.8	468.740650918335	k	2	0	0
0	1	1	0.6	0.8	1	0	0	0	1	24	300	1	667.519129812717	j	1	0	1
1	2	0.2	1	1	0.2	0	2	1	1	24	301	1	545.104721095413	j	1	1	1
0	1	0.8	0	1	0.8	0	1	1	0	24	302	0.8	581.917110830545	k	2	0	1
1	1	1	0.4	0.8	1	0	0	0	1	24	303	1	354.483265429735	j	1	0	1
0	1	0.4	0.4	1	0.8	1	0	0	0	24	304	0.4	399.741577915847	j	1	0	1
0	1	1	0.6	0.4	1	0	0	0	0	24	305	1	429.609078913927	j	1	0	1
0	1	1	0.4	1	0.4	0	0	0	0	24	306	1	417.597057763487	k	2	0	1
1	2	0.2	1	1	1	0	5	1	1	24	307	0.2	486.747374758124	j	1	0	0
0	2	0.2	0.8	0.2	1	1	0	0	1	24	308	0.2	580.692445859313	k	2	0	1
1	1	0.6	0.4	1	1	0	2	1	0	24	309	0.4	777.526434976608	j	1	1	NaN
0	1	0.6	0.2	0.4	0.2	1	0	0	1	24	310	NaN	NaN	NaN	NaN	NaN	0
1	1	0.8	0.6	NaN	0.4	0	0	0	0	24	311	0.6	626.916505862027	k	2	1	0
0	1	0.6	-0	0.6	NaN	1	0	0	0	24	312	-0	575.91843418777	k	2	1	1
0	2	0.2	0.8	0.2	0.2	0	4	1	0	24	313	0.8	615.703730843961	j	1	1	0
1	1	0.8	0.6	-0	0.6	0	1	1	0	24	314	0.8	395.125648006797	k	2	0	0
1	1	0.6	0	0.8	0.8	1	0	0	1	24	315	0.6	535.83172801882	j	1	0	1
0	2	0.4	0.6	0.8	-0	1	2	1	1	24	316	0.6	667.988250032067	j	1	1	NaN
1	2	0.8	0.8	0.6	0.6	0	0	0	1	24	317	NaN	NaN	NaN	NaN	NaN	0
0	2	0.6	0.4	NaN	0.6	1	0	0	0	24	318	0.6	446.624180767685	j	1	0	0
1	1	0.6	0.6	0.6	0.8	1	3	1	0	24	319	0.6	549.32927293703	j	1	1	0
1	2	0.6	-0	0.6	NaN	1	1	1	0	24	320	0.6	433.475476689637	k	2	0	1
1	2	0.6	0.8	0.6	0.6	1	0	0	1	24	321	0.8	605.770003981888	j	1	1	0
1	2	0.4	0	0.8	0.6	1	0	0	0	24	322	0	437.076451256871	j	1	1	1
1	1	0.8	0.8	0.6	0.6	1	3	1	1	24	323	0.8	488.789460156113	k	2	0	0
1	1	0.6	0.2	0.8	0	1	0	0	1	24	324	0.6	318.846518173814	k	2	0	1
0	1	0	0.2	0.6	0.8	1	0	0	0	24	325	0	432.560097891837	j	1	0	1
1	2	1	0.4	0	0.8	1	3	1	0	24	326	1	464.149213861674	j	1	0	0
1	1	0.2	0.6	0	0.6	0	1	1	0	24	327	0.6	590.103210415691	j	1	1	0
1	1	0.4	1	0.6	1	1	0	0	1	24	328	1	714.979044161737	j	1	1	1
1	1	0.8	0.8	1	0.6	1	0	0	0	24	329	0.8	575.351315084845	j	1	0	0
0	2	0.6	0.2	1	0	0	3	1	1	24	330	0.2	77.1844289265573	j	1	1	0
0	1	0.4	0.6	0.8	1	1	1	1	0	24	331	0.6	505.290322005749	k	2	1	0
0	2	0.4	0.2	0.2	0.8	1	1	1	1	24	332	0.2	502.508269622922	j	1	1	1
0	1	0.6	0.2	0.6	0.2	0	1	1	1	24	333	0.2	604.747293051332	j	1	1	1
0	2	0.6	0.2	0.2	0.6	1	1	1	1	24	334	0.2	601.261873729527	k	2	1	1
1	2	0.2	0	0.2	0.2	1	0	0	1	24	335	0.2	654.889690689743	j	1	0	NaN
1	1	0.8	0.2	0.2	0.2	0	2	1	1	24	336	0.2	418.434226885438	k	2	1	1
0	2	-0	0.4	0.2	0.2	0	1	1	0	24	337	NaN	NaN	NaN	NaN	NaN	0
0	2	1	0.4	NaN	0.2	0	0	0	1	24	338	0.4	214.550178963691	j	1	1	0
1	1	0.4	0.2	0.2	0.2	1	2	1	1	24	339	0.2	473.214033991098	k	2	1	1
0	1	0.2	0.8	0.2	0.4	1	0	0	1	24	340	0.8	495.243879035115	j	1	1	1
1	2	0.8	0	0.4	NaN	1	2	1	0	24	341	0	500.413906294852	k	2	1	1
1	1	0.6	0.4	0.8	0.2	0	1	1	0	24	342	0.4	426.912874914706	j	1	1	1
1	2	0.4	0	0	0.8	1	1	1	1	24	343	0	566.48973794654	j	1	1	1
0	2	0.6	0	0	0.4	0	0	0	1	24	344	0	685.433570761234	j	1	1	1
0	1	-0	1	0.4	0	1	2	1	1	24	345	-0	458.042943384498	k	2	0	0
0	2	0.4	1	0	0	1	1	1	0	24	346	1	477.688333950937	j	1	1	1
1	1	0.2	0.6	-0	0	0	1	1	1	24	347	0.6	811.661922838539	k	2	1	NaN
0	2	0.8	0.4	1	-0	0	1	1	1	24	348	0.4	670.645189937204	j	1	1	1
0	1	0.4	1	0.6	1	1	1	1	1	24	349	NaN	NaN	NaN	NaN	NaN	0
1	1	0.2	0.8	NaN	0.4	0	0	0	1	24	350	0.2	354.953281115741	j	1	0	0
0	1	0.4	0.8	0.2	NaN	1	0	0	0	24	351	0.8	433.663168922067	k	2	1	0
1	2	0.8	0.2	0.4	0.6	1	3	1	1	24	352	0.2	477.399228140712	k	2	1	1
0	2	0.6	0.6	0.2	0.8	0	0	0	1	24	353	0.6	425.525419879705	j	1	0	0
0	1	0.2	0.6	0.8	0.2	0	2	1	0	24	354	0.6	360.02455977723	j	1	1	1
0	2	0.6	0	0.6	0.2	1	1	1	0	24	355	0.6	371.816497296095	j	1	0	1
0	2	0.4	0.2	0.6	0.6	0	0	0	1	24	356	0.4	416.964490897954	k	2	0	1
1	1	0.4	0	0.6	0.6	0	2	1	1	24	357	0	526.312436908484	j	1	1	1
1	1	0.4	0.4	0	0.4	1	0	0	1	24	358	0.4	571.394911967218	k	2	1	1
0	2	-0	0.6	0.4	0.6	0	2	1	0	24	359	-0	513.957822695374	j	1	0	1
0	2	0.4	0	-0	0.4	1	0	0	1	24	360	0.4	405.952742788941	j	1	0	1
1	1	0.8	0.6	NaN	NaN	NaN	NaN	NaN	NaN	25	1	0.8	545.095205074176	j	1	0	NaN
1	2	0.4	-0	NaN	NaN	NaN	1	1	NaN	25	2	-0	518.145948881283	j	1	1	NaN
0	1	0.6	0.2	0.8	NaN	1	1	1	NaN	25	3	0.6	538.409429136664	k	2	0	1
0	2	0.8	0.8	-0	0.8	1	1	1	1	25	4	0.8	495.93414994888	k	2	1	1
0	1	0.4	0.8	0.6	-0	0	1	1	1	25	5	0.4	413.497849134728	j	1	0	1
1	2	1	0	0.8	0.6	0	1	1	1	25	6	0	449.415161041543	k	2	1	1
1	1	-0	0.8	0.4	0.8	0	1	1	1	25	7	-0	366.167346015573	j	1	0	1
0	1	0.2	0.6	-0	0	1	0	0	1	25	8	0.2	507.649751147255	j	1	0	1
1	2	0.8	0.6	0	0.4	0	2	1	1	25	9	0.6	424.420935800299	j	1	1	1
0	1	0.8	0.6	0.2	-0	0	1	1	0	25	10	0.8	701.53112988919	k	2	0	1
0	1	0.8	0	0.8	0.6	0	0	0	1	25	11	0.8	659.57099897787	k	2	0	1
1	2	0.4	0.4	0.6	0.2	1	2	1	1	25	12	0.4	696.765916887671	j	1	1	1
1	1	-0	0.4	0.8	0.8	0	1	1	0	25	13	-0	494.160033995286	k	2	0	1
0	1	0	0.8	-0	0.4	1	0	0	1	25	14	0	465.853811940178	k	2	0	1
0	1	0	0.6	0	-0	0	0	0	0	25	15	0	512.567389057949	k	2	0	1
1	1	0.4	0.2	0	0	0	0	0	0	25	16	0.4	412.923150928691	j	1	0	1
0	2	0	0.4	0.4	0.8	0	4	1	1	25	17	0.4	674.4853858836	j	1	1	1
0	2	0.2	0.6	0.4	0.4	0	0	0	1	25	18	0.6	591.746233869344	j	1	1	1
0	1	0.4	1	0.4	0	1	2	1	0	25	19	0.4	483.947405125946	k	2	0	1
1	2	0.6	0.4	0.6	0.4	0	1	1	0	25	20	0.4	594.038618030027	j	1	1	1
0	2	0.6	0.2	0.4	0.4	1	0	0	1	25	21	0.2	638.844694942236	j	1	1	1
1	2	0.6	0.6	0.2	0.4	0	0	0	0	25	22	0.6	619.877229910344	j	1	1	1
0	2	0.4	0.6	0.6	0.2	0	0	0	0	25	23	0.6	593.414211878553	j	1	1	1
0	1	0.6	-0	0.4	0.6	0	4	1	1	25	24	0.6	653.146059019491	k	2	0	1
1	2	0.6	0.8	0.6	0.6	1	1	1	0	25	25	0.8	507.76095292531	k	2	1	1
1	2	0.6	0.6	0.8	0.6	0	0	0	1	25	26	0.6	560.322612058371	k	2	1	1
0	1	0.2	0.6	0.6	0.6	0	2	1	1	25	27	0.2	740.405187942088	j	1	0	1
0	1	0.4	0.6	0.2	0.6	0	0	0	1	25	28	0.4	475.251094903797	j	1	0	1
0	2	0.2	0.4	0.6	0.8	0	2	1	0	25	29	0.4	406.928397947922	k	2	1	1
1	2	0	0.6	0.4	0.4	0	0	0	1	25	30	0.6	548.231675056741	k	2	1	1
1	2	0.6	0.6	0.6	0.4	0	0	0	0	25	31	0.6	618.279993068427	k	2	1	1
1	1	0.6	0.4	0.4	0.2	0	3	1	0	25	32	0.6	647.363201947883	j	1	0	1
0	2	0.6	0.6	0.6	0.6	1	1	1	0	25	33	0.6	651.460723951459	j	1	1	1
0	1	0.4	0.4	0.6	0.6	1	1	1	1	25	34	0.4	681.657487992197	k	2	0	1
0	1	0.2	0.8	0.4	0.6	0	0	0	1	25	35	0.2	422.579203965142	j	1	0	NaN
0	2	0.2	0.2	0.6	0.6	0	2	1	1	25	36	0.2	570.599561091512	k	2	1	1
1	1	0.4	0.6	0.2	0.4	0	1	1	0	25	37	NaN	NaN	NaN	NaN	NaN	0
0	2	0.6	0.6	0.2	0.2	0	1	1	1	25	38	0.6	540.941087063402	j	1	1	1
1	1	-0	0.4	NaN	0.2	1	1	1	1	25	39	-0	386.989637976512	j	1	0	0
1	2	0.4	0.4	0.6	NaN	1	1	1	1	25	40	0.4	478.77064300701	k	2	1	1
1	1	0.4	0.8	-0	0.6	1	1	1	1	25	41	0.4	525.46685305424	k	2	0	1
0	1	0.2	0.4	0.4	0.4	1	0	0	1	25	42	0.2	577.637732028961	j	1	0	1
1	1	0.2	0	0.2	0.4	0	0	0	0	25	43	0.2	558.734886813909	j	1	0	1
0	1	0.8	0.2	0.2	0.2	1	0	0	0	25	44	0.8	564.183847047389	k	2	0	1
0	1	0.4	0.2	0.8	0.2	0	0	0	0	25	45	0.4	608.605496119708	k	2	0	1
0	2	0.2	0.2	0.4	-0	1	5	1	1	25	46	0.2	471.74787404947	k	2	1	1
1	1	0.4	-0	0.4	0.8	0	1	1	0	25	47	0.4	435.136263957247	k	2	0	1
1	1	0.4	0	0.4	0.2	1	0	0	1	25	48	0.4	583.629881031811	j	1	0	1
0	1	1	0.2	0.4	0.4	1	0	0	0	25	49	1	477.068423992023	k	2	0	1
1	1	0.4	0.4	1	0.4	0	0	0	0	25	50	0.4	554.932899074629	j	1	0	1
0	1	0.2	0	0.4	1	1	0	0	0	25	51	0.2	599.413318093866	k	2	0	1
0	2	0	0.8	0.2	0.4	1	5	1	1	25	52	0.8	765.066107036546	k	2	1	1
1	2	0.2	0.8	0.8	0.2	0	0	0	1	25	53	0.8	545.595246832818	k	2	1	1
1	2	-0	0.6	0.8	0.8	1	0	0	0	25	54	0.6	527.114758966491	k	2	1	1
0	1	0.6	0	0.2	0.4	0	3	1	0	25	55	0.6	652.654859935865	j	1	0	1
1	1	0.4	0.6	0.6	0.6	0	0	0	1	25	56	0.4	737.315167905763	k	2	0	1
0	2	0.4	0.4	0.6	0.8	0	2	1	0	25	57	0.4	606.805238174275	j	1	1	1
0	2	0.6	0.6	0.4	0.4	0	0	0	1	25	58	0.6	684.344632085413	j	1	1	1
1	1	0.6	0.6	0.4	0.6	1	2	1	0	25	59	0.6	441.363662946969	j	1	0	1
0	2	0.6	0.8	0.6	0.4	1	1	1	0	25	60	0.8	510.511609958485	j	1	1	1
0	1	1	0	0.6	0.6	1	1	1	1	25	61	1	555.15428702347	j	1	0	1
0	1	0.2	0.2	1	0.8	0	0	0	1	25	62	0.2	496.738899033517	k	2	0	1
0	1	0.6	0	0.2	1	0	0	0	0	25	63	0.6	525.720454053953	k	2	0	1
0	1	0.8	1	0.6	0.2	0	0	0	0	25	64	0.8	441.679083043709	j	1	0	1
0	1	0.4	0.4	0.8	0.6	0	0	0	0	25	65	0.4	470.919760176912	j	1	0	1
0	2	0.2	0.4	0.8	0.6	1	5	1	1	25	66	0.4	597.500534961	k	2	1	1
1	2	0.2	0	0.4	0.4	0	0	0	1	25	67	0	586.051258957013	j	1	1	1
0	1	0.4	0.6	0.4	0.8	0	2	1	0	25	68	0.4	615.267161978409	j	1	0	1
1	2	0.6	0	0	0.4	1	1	1	0	25	69	0	683.682003058493	k	2	1	1
0	2	0.4	0.2	0	0.4	0	0	0	1	25	70	0.2	521.546316100284	j	1	1	1
1	2	0.6	0.6	0.2	0	0	0	0	0	25	71	0.6	558.067558100447	j	1	1	1
0	1	0	0.2	0.4	0	0	3	1	1	25	72	0	387.341351946816	j	1	0	1
1	1	0.4	0.4	0	0.6	0	0	0	1	25	73	0.4	727.866414003074	k	2	0	1
0	2	0.6	0	0.6	0.2	1	2	1	0	25	74	0	773.836632026359	k	2	1	1
0	2	0.8	0.4	0	0.4	1	0	0	1	25	75	0.4	651.170854922384	k	2	1	1
1	2	0.6	-0	0.4	0	0	0	0	0	25	76	-0	569.126839051023	j	1	1	1
0	1	0.4	1	0.4	0	1	3	1	0	25	77	0.4	548.664227128029	j	1	0	1
0	2	1	0.2	-0	0.4	0	1	1	0	25	78	0.2	633.569638011977	k	2	1	1
0	2	0.6	0.4	0.2	0.4	0	0	0	1	25	79	0.4	535.492924973369	j	1	1	NaN
0	1	0	0.4	0.4	-0	0	2	1	1	25	80	0	396.746187005192	k	2	0	1
1	1	0.4	0.6	0	0.4	0	0	0	1	25	81	0.4	577.52368086949	k	2	0	1
1	1	0.2	0.6	0.4	0	1	0	0	0	25	82	0.2	711.065168026835	k	2	0	1
1	1	0	0.8	0.2	0.4	1	0	0	0	25	83	0	523.181787924841	j	1	0	1
1	2	0.8	1	0.4	0.2	0	4	1	0	25	84	NaN	NaN	NaN	NaN	NaN	0
1	1	0	0.4	0	0.2	1	1	1	0	25	85	0	478.40922512114	k	2	0	1
0	2	0.8	0.4	NaN	0	0	1	1	1	25	86	0.4	922.242824919522	j	1	1	0
0	2	0	0.6	0.4	0	0	0	0	1	25	87	0.6	576.804480981082	k	2	1	1
0	2	1	0.6	0.6	0.4	0	0	0	0	25	88	0.6	525.90329782106	j	1	1	1
0	2	1	0.4	0.6	0.6	1	0	0	0	25	89	0.4	577.897616894916	k	2	1	1
0	2	1	0.2	0.4	0.6	0	0	0	0	25	90	0.2	544.708234956488	j	1	1	1
1	1	-0	0.6	0	NaN	1	5	1	1	25	91	-0	513.747280929238	j	1	0	1
1	2	1	0.2	0.2	0.4	0	1	1	0	25	92	0.2	726.514655863866	k	2	1	1
1	2	0.8	0.4	0.2	-0	1	0	0	1	25	93	0.4	707.670039031655	j	1	1	1
1	2	0.8	0	0.4	0.2	1	0	0	0	25	94	0	488.467250019312	k	2	1	1
0	2	0.6	0	0	0.4	1	0	0	0	25	95	0	629.778339061886	k	2	1	1
1	2	0.4	0.8	0	0	1	0	0	0	25	96	0.8	394.81584308669	k	2	1	1
1	1	0.2	1	-0	0.2	1	5	1	1	25	97	0.2	736.550495028496	j	1	0	1
1	2	0.4	-0	0.8	0	1	1	1	0	25	98	-0	483.831282006577	j	1	1	1
1	1	0	1	0.2	0.8	1	1	1	1	25	99	0	456.392211141065	j	1	0	1
0	1	0.2	0.4	0	-0	1	0	0	1	25	100	0.2	462.203004863113	k	2	0	1
1	2	0.8	0.2	-0	0.2	1	2	1	1	25	101	0.8	516.541511053219	j	1	0	0
1	2	0.2	0.6	0.8	0.2	1	0	0	1	25	102	0.6	656.255112960935	j	1	1	0
0	1	0.2	0.2	0.2	0	0	2	1	0	25	103	0.2	636.980184819549	k	2	0	1
0	2	0.8	0.8	0.6	0.8	0	1	1	0	25	104	0.8	988.09054098092	k	2	1	1
1	1	0.8	0.2	0.2	0.6	0	1	1	1	25	105	0.8	640.885890927166	j	1	0	1
0	1	0.6	0	0.8	0.8	1	0	0	1	25	106	0.6	462.19405089505	j	1	0	1
1	2	0.4	0.8	0.8	0.2	0	2	1	1	25	107	0.8	538.043199107051	k	2	1	1
1	1	0.6	0.4	0.6	0.8	0	1	1	0	25	108	0.6	503.053382970393	j	1	0	1
0	1	0.4	0.6	0.6	0.8	1	0	0	1	25	109	0.4	469.631828134879	j	1	0	1
1	1	1	0.4	0.4	0.6	0	0	0	0	25	110	1	473.539480008185	k	2	0	1
0	2	0.2	1	0.8	0.6	1	3	1	1	25	111	1	502.949246205389	j	1	1	1
1	1	0.4	-0	1	0.4	1	1	1	0	25	112	0.4	556.389131117612	k	2	0	1
0	2	0.4	0.8	1	1	0	1	1	1	25	113	0.8	537.502771941945	j	1	1	1
1	1	0.4	0.8	0.4	1	1	1	1	1	25	114	0.4	622.191435890272	j	1	0	1
1	1	0.8	0.4	0.4	0.8	1	0	0	1	25	115	0.8	467.189457966015	k	2	0	1
0	2	0.2	0.6	0.8	0.4	1	2	1	1	25	116	0.6	521.482000127435	j	1	1	1
1	1	0.6	0	0.8	0.4	1	1	1	0	25	117	0.6	453.857433982193	k	2	0	1
0	1	0.8	0.6	0.6	0.6	1	0	0	1	25	118	0.8	978.869078913704	j	1	0	1
1	2	0.4	1	0.6	0.8	0	2	1	1	25	119	1	798.930500866845	j	1	1	1
0	2	0.2	0.8	1	0.8	1	0	0	1	25	120	0.2	670.039341086522	j	1	0	0
1	2	0	0.2	0.2	1	1	0	0	0	25	121	0.2	955.059563973919	k	2	1	0
1	2	-0	0.8	0.2	0.2	1	0	0	0	25	122	0.8	590.478928061202	k	2	1	1
0	1	0.4	-0	0.8	0.6	0	4	1	0	25	123	0.4	565.449102083221	k	2	0	1
1	2	0.4	0.4	0.8	0.2	1	1	1	0	25	124	0.4	696.542305173352	j	1	1	1
0	2	0.2	0.4	0.4	0.4	1	0	0	1	25	125	0.4	454.048397019506	j	1	1	1
1	2	0.2	0.4	0.4	0.4	0	0	0	0	25	126	0.4	715.93697508797	k	2	1	1
1	1	0.6	-0	0.4	0.8	0	3	1	1	25	127	0.6	521.413516020402	j	1	0	1
1	2	-0	0.6	0.4	0.4	0	1	1	0	25	128	0.6	573.237831005827	k	2	1	1
0	2	0	0.4	0.6	0.6	1	0	0	1	25	129	0.4	483.183681964874	j	1	1	1
1	1	0.2	0.2	0.6	0.4	1	2	1	1	25	130	0.2	599.824623204768	k	2	0	1
1	2	0	0.2	0.4	0.6	1	1	1	0	25	131	0.2	541.742394911125	j	1	1	1
1	1	0.6	0.6	0.2	0.4	1	1	1	1	25	132	0.6	490.133978193626	k	2	0	1
0	2	0.6	0.2	0.2	0.2	1	1	1	1	25	133	0.2	527.310299919918	j	1	1	1
0	1	0	0.6	0.6	0.2	1	1	1	1	25	134	0	556.584113975987	j	1	0	1
1	2	0.4	0.4	0.2	0.6	0	1	1	1	25	135	0.4	450.566930929199	k	2	1	1
0	1	0.6	0.8	0	0.2	0	1	1	1	25	136	0.6	886.645746184513	k	2	0	NaN
0	2	0	0.2	0.4	0	0	1	1	1	25	137	0.2	844.397831941023	k	2	1	1
0	2	0.4	0.2	0.2	0.6	1	0	0	1	25	138	0.2	664.890159154311	j	1	1	1
0	2	1	0.2	0.2	0.2	0	0	0	0	25	139	0.2	431.264105020091	j	1	1	1
1	2	0	0.8	0.2	0.2	0	0	0	0	25	140	0.8	563.553222920746	j	1	1	1
1	1	0.4	0.2	0.6	0.4	0	4	1	1	25	141	NaN	NaN	NaN	NaN	NaN	0
0	1	0.4	0.8	NaN	0.8	1	0	0	1	25	142	0.4	589.849390089512	k	2	0	0
0	1	0	0.6	0.4	NaN	0	0	0	0	25	143	0	530.161750968546	k	2	0	1
0	2	0.2	0	0.8	0.2	1	3	1	0	25	144	0.2	632.913313806057	j	1	0	0
1	1	0.8	0.6	0	0.4	0	1	1	0	25	145	0.8	660.177337005734	j	1	0	1
1	2	0.2	0	0.2	0	0	1	1	1	25	146	0	585.704715922475	k	2	1	0
0	2	0.2	0.4	0	0.8	0	0	0	1	25	147	0.4	871.271532028913	k	2	1	1
0	1	0.6	1	0.8	0.2	1	2	1	1	25	148	0.6	660.075496183708	j	1	0	1
0	1	0.4	1	0.6	0.4	0	0	0	1	25	149	0.4	602.301432052627	k	2	0	1
0	2	0.6	0	0.4	0	0	2	1	0	25	150	0	485.519740032032	k	2	1	1
0	2	0	0.2	0	0.4	0	0	0	1	25	151	0.2	443.010793067515	j	1	1	1
0	1	0.4	0.8	0.4	0.6	0	2	1	0	25	152	0.4	393.115923041478	j	1	0	1
0	1	0.8	0.4	0.4	0.2	0	0	0	1	25	153	0.8	334.912382997572	j	1	0	1
0	1	0.2	0.4	0.8	0.4	0	0	0	0	25	154	0.2	554.807267850265	k	2	0	1
1	2	0	0.6	0.2	0	0	3	1	0	25	155	0.6	633.079998893663	k	2	1	1
0	1	0.8	0.6	0.2	0.8	0	1	1	0	25	156	0.8	468.267646152526	j	1	0	1
0	1	-0	0.6	0.8	0.6	0	0	0	1	25	157	-0	410.689478041604	k	2	0	1
1	2	0.4	0.4	0.6	0.2	0	2	1	1	25	158	0.4	543.396936962381	j	1	1	1
1	1	1	0.4	-0	0.8	0	1	1	0	25	159	1	524.254836142063	j	1	0	1
0	2	-0	0.4	0.4	-0	0	1	1	1	25	160	0.4	905.329594155774	j	1	1	1
0	1	0	0.4	1	0.4	1	1	1	1	25	161	0	462.328795110807	j	1	0	1
1	1	0.6	0	0	0.4	0	0	0	1	25	162	0.6	557.226452976465	k	2	0	1
0	2	0	0.2	0.4	1	1	2	1	1	25	163	0.2	921.946109971032	k	2	1	1
0	2	0.2	0.8	0.2	0.6	0	0	0	1	25	164	0.8	582.281860057265	k	2	1	1
1	1	0.4	0	0.6	0	1	2	1	0	25	165	0.4	587.107928004116	j	1	0	1
1	1	0.6	0.2	0.4	0.8	1	0	0	1	25	166	0.6	448.166530113667	k	2	0	1
1	2	0.2	1	0.8	0.2	1	2	1	0	25	167	1	549.881618935615	k	2	1	1
1	1	0.6	0.6	0.6	0.4	1	1	1	0	25	168	0.6	602.034779032692	k	2	0	1
0	2	0.6	0.2	1	0.6	1	1	1	1	25	169	0.2	551.928330911323	j	1	1	1
0	2	1	0.6	0.2	0.6	1	0	0	1	25	170	0.6	524.641475873068	j	1	1	1
1	1	0.2	0.2	0.6	1	1	2	1	1	25	171	0.2	400.973004987463	j	1	0	1
0	2	0	0.8	0.6	0.2	1	1	1	0	25	172	0.8	703.528633108363	k	2	1	1
0	1	-0	0	0.2	0.6	1	1	1	1	25	173	-0	451.357224024832	j	1	0	1
1	2	1	0.4	0.8	0.2	1	1	1	1	25	174	0.4	768.586714053527	j	1	1	1
1	2	0.6	0.4	0.4	-0	0	0	0	1	25	175	0.4	631.220240844414	j	1	1	NaN
0	1	0.8	0.2	-0	0.8	0	2	1	1	25	176	0.8	803.179753944278	k	2	0	1
0	2	0.4	0.2	0.4	0.4	0	1	1	0	25	177	NaN	NaN	NaN	NaN	NaN	0
0	1	0.6	1	0.8	0.4	0	1	1	1	25	178	0.6	557.602870976552	j	1	0	1
1	2	1	0.2	NaN	0.8	0	1	1	1	25	179	0.2	602.945795049891	k	2	1	0
0	1	0.2	0.6	0.6	NaN	0	1	1	1	25	180	0.2	440.413748845458	k	2	0	1
0	2	0.6	0.4	0.2	0.6	0	1	1	1	25	181	0.4	525.688142050058	k	2	1	1
0	1	0	0.4	0.2	0.2	0	1	1	1	25	182	0	602.982142008841	j	1	0	1
1	1	0.6	1	0	0.4	0	0	0	1	25	183	0.6	568.314909003675	k	2	0	1
1	2	0.6	0.4	0.4	0.2	0	2	1	1	25	184	0.4	860.326987924054	j	1	1	NaN
1	2	0.8	0.2	0.4	0.6	1	0	0	1	25	185	NaN	NaN	NaN	NaN	NaN	0
1	2	1	0.8	NaN	0.4	1	0	0	0	25	186	0.8	543.91554207541	k	2	1	0
1	2	0.4	0.2	0.8	NaN	1	0	0	0	25	187	0.2	444.752838928252	k	2	1	1
1	1	0.8	0.6	0.6	0	1	4	1	0	25	188	0.8	592.727058101445	j	1	0	1
1	2	0.8	-0	0.2	0.8	1	1	1	0	25	189	-0	567.379903979599	k	2	1	1
0	2	0.6	0.6	-0	0.8	0	0	0	1	25	190	0.6	411.725654033944	k	2	1	1
1	2	0.2	0	0.6	-0	1	0	0	0	25	191	0	368.158074095845	j	1	1	1
1	1	0.2	0.2	0.8	0.2	1	3	1	1	25	192	0.2	549.610526068136	j	1	0	1
1	1	0.2	0.6	0.2	0	1	0	0	1	25	193	0.2	459.618536056951	j	1	0	1
0	1	0.6	0.4	0.2	0.2	1	0	0	0	25	194	0.6	377.358522033319	j	1	0	1
1	1	0.2	1	0.6	0.2	0	0	0	0	25	195	0.2	445.473112165928	j	1	0	1
0	2	0.4	0.6	0	0.6	1	4	1	0	25	196	0.6	577.648798935115	k	2	1	1
1	1	0.6	0.4	0.2	0.6	1	1	1	0	25	197	0.6	664.409145014361	k	2	0	1
0	2	0.4	0.6	0.6	0.2	0	1	1	1	25	198	0.6	588.548139901832	k	2	1	1
0	1	0.8	-0	0.6	0.6	1	1	1	1	25	199	0.8	490.555803989992	k	2	0	1
1	2	0.6	0.6	0.6	0.6	0	1	1	1	25	200	0.6	639.128994895145	j	1	1	NaN
0	1	0	0.6	0.8	0.6	0	1	1	1	25	201	0	732.505423948169	k	2	0	1
1	2	0.6	0.6	0.6	0.8	1	1	1	1	25	202	NaN	NaN	NaN	NaN	NaN	0
1	1	1	0.8	0	0.6	0	1	1	1	25	203	1	462.046572007239	j	1	0	1
0	2	-0	0	NaN	0	0	1	1	1	25	204	0	572.079835925251	k	2	1	0
0	1	1	0.6	1	NaN	1	1	1	1	25	205	1	633.374699158594	k	2	0	1
1	1	0.6	0.2	1	0	0	0	0	1	25	206	0.6	477.104308083653	k	2	0	NaN
0	2	0	0.4	0	1	1	2	1	1	25	207	0.4	906.29662387073	k	2	1	1
1	2	0	0.2	0.4	0.6	0	0	0	1	25	208	0.2	487.846576841548	j	1	1	1
0	2	0.2	0.6	0.2	0.4	1	0	0	0	25	209	0.6	493.194525130093	k	2	1	1
1	2	0.8	0	0.6	0.2	1	0	0	0	25	210	0	522.67068088986	k	2	1	1
