MatOldNew	PairNum	Deck1Feedback	Deck2Feedback	Pay1Back	Pay1BackTrial	Mat1Back	DelayDecks	SwitchDecks	Switch1Back	Sub	Trial	RT	Resp	ChosenSide	choice	Stay
1	1	1	1	0.6	1	1	1	1	0	15	186	298.471164998773	j	1	0	1
0	1	0.2	0.2	1	0.4	1	0	0	1	15	187	311.543176998384	k	2	0	1
0	2	0.6	0.8	0.4	0.6	0	2	1	1	15	188	316.339436001726	j	1	1	0
0	2	0.2	0.2	0.8	0.2	0	0	0	1	15	189	466.503783998633	k	2	1	1
0	2	0.4	0.6	0.2	0.8	1	0	0	0	15	190	462.457366997114	k	2	0	0
1	1	0.4	0.2	0.2	1	0	3	1	0	15	191	228.169520996744	j	1	1	0
1	1	0.6	0	0.2	0.4	1	0	0	1	15	192	433.802960000321	k	2	0	0
1	2	0.4	0.6	0.4	0.2	1	2	1	0	15	193	311.388622001687	j	1	0	1
0	2	0.6	0.6	0.4	0.6	1	0	0	1	15	194	324.121021996689	k	2	1	0
0	1	0.6	1	0.6	0.2	1	2	1	0	15	195	241.392460000498	j	1	1	0
1	1	1	0.4	1	0.6	0	0	0	1	15	196	357.785154999874	k	2	0	0
0	2	0.4	0.6	0.6	0.4	0	2	1	0	15	197	474.969905000762	k	2	1	1
0	2	0.4	0.8	0.6	1	1	0	0	1	15	198	344.966715001647	j	1	1	1
1	1	0.6	-0	1	1	1	2	1	0	15	199	350.467715001287	k	2	0	1
1	1	1	0.6	0.6	0.8	1	0	0	1	15	200	298.800519998622	j	1	1	0
1	1	-0	0.8	0.6	0.6	1	0	0	0	15	201	295.675264998863	k	2	0	0
0	2	0.6	1	0.8	0.6	0	3	1	0	15	202	492.635278998932	j	1	0	0
1	1	1	1	-0	0.6	1	1	1	0	15	203	401.258403999236	k	2	1	0
1	2	-0	0.2	0.6	-0	1	1	1	1	15	204	446.534063998115	j	1	1	0
0	2	0.6	0.8	0.2	1	0	0	0	1	15	205	411.936140000762	k	2	0	0
0	1	0.4	0.6	1	0.6	1	2	1	1	15	206	457.008430999849	j	1	1	1
1	2	0	0.8	0.6	0.2	0	1	1	0	15	207	470.219957001973	k	2	0	1
1	1	-0	0.4	0.6	0.6	0	1	1	1	15	208	354.158707999886	j	1	0	0
0	2	0	1	0	0.6	1	1	1	1	15	209	271.675142001186	k	2	0	1
0	2	0.2	0.4	0	-0	1	0	0	1	15	210	340.571917000489	j	1	0	1
0	2	0.8	0.8	0.2	0	0	0	0	0	15	211	258.437092001259	k	2	1	0
0	1	1	0.2	-0	0	1	3	1	1	15	212	312.526452999009	j	1	0	1
1	1	0.2	0.4	1	0.8	0	0	0	1	15	213	484.669478999422	k	2	0	1
0	1	0.6	0.2	0.2	1	1	0	0	0	15	214	490.783463999833	j	1	0	1
1	2	0	-0	0.8	0.2	0	3	1	0	15	215	511.227688999497	k	2	1	1
0	1	0.2	0.8	0.6	0.2	0	1	1	0	15	216	371.803908998118	j	1	0	1
0	2	0.2	0.6	-0	0.6	1	1	1	1	15	217	257.69284800117	k	2	0	0
0	1	0.4	0.8	0.2	-0	0	1	1	1	15	218	406.576564000716	j	1	1	0
1	1	0.2	0.6	0.8	0.2	0	0	0	1	15	219	610.94138000044	k	2	0	0
1	2	0.4	0.6	0.2	0.2	1	2	1	1	15	220	248.66299200221	k	2	1	0
1	2	0.2	0.4	0.6	0.2	0	0	0	1	15	221	589.588626000477	j	1	0	0
0	2	0.2	1	0.2	0.6	1	0	0	0	15	222	314.6173990026	k	2	0	1
0	2	0	0.6	0.2	0.2	1	0	0	0	15	223	415.209573002358	k	2	0	1
0	1	0.2	0.4	0.2	0.8	1	4	1	0	15	224	37.0944509995752	j	1	1	0
1	1	0.2	-0	0.4	0	0	0	0	1	15	225	323.385766001593	k	2	1	1
1	2	0.4	1	0	0.2	0	2	1	0	15	226	472.017406002124	j	1	1	0
1	1	0.4	0.2	-0	0.4	1	1	1	0	15	227	316.10438700227	k	2	1	1
0	1	0	0.4	0.2	1	1	0	0	1	15	228	602.043606002553	k	2	1	1
1	1	0.4	0.2	0.4	0.2	0	0	0	0	15	229	542.35788799997	j	1	1	1
0	1	0.4	0.8	0.2	0.4	1	0	0	0	15	230	499.445037999976	k	2	0	0
1	2	0	0.8	1	-0	1	4	1	1	15	231	336.277153997798	k	2	1	1
0	2	-0	0.8	0.8	0.4	1	0	0	1	15	232	367.099470997346	j	1	0	0
0	2	0	0.4	-0	0.8	1	0	0	0	15	233	371.745830998407	k	2	0	1
0	1	0.4	0.4	0.4	0.2	0	3	1	0	15	234	416.133740996884	j	1	0	1
1	2	0.4	0	0	-0	1	1	1	0	15	235	372.380225999223	k	2	1	0
0	2	0	0	0	0.4	1	0	0	1	15	236	226.757969998289	j	1	0	0
0	1	0.8	0.4	0.4	0	0	2	1	1	15	237	327.591884000867	k	2	1	0
0	1	1	0.8	0.4	0	0	0	0	1	15	238	251.647730001423	j	1	0	0
1	2	0	0.2	0	0	0	2	1	0	15	239	538.237196000409	j	1	0	1
0	2	-0	0.4	0	1	1	0	0	1	15	240	214.688275998924	k	2	1	0
1	2	0.2	0.2	0.4	0	0	0	0	0	15	241	437.285269999848	j	1	0	0
0	2	0.2	0.2	0.2	0.4	1	0	0	0	15	242	425.594421998539	k	2	0	1
1	2	-0	0.6	0.2	0.2	0	0	0	0	15	243	397.478309001599	j	1	1	0
0	1	0.2	0.4	1	0.4	0	5	1	0	15	244	396.260795998387	k	2	0	1
1	1	0.4	0.6	0.2	0.6	0	0	0	1	15	245	440.758191998611	j	1	1	0
0	1	0.2	1	0.6	0.2	1	0	0	0	15	246	797.298429999501	k	2	1	1
0	1	0.6	0.8	1	0.6	0	0	0	0	15	247	626.054457999999	j	1	0	0
1	1	0.2	0.2	0.6	1	0	0	0	0	15	248	583.841192001273	k	2	0	1
0	2	0.2	0	0.6	0.2	0	5	1	0	15	249	532.324502000847	j	1	0	0
1	2	0.4	0	0.2	0.2	0	0	0	1	15	250	490.662594998867	k	2	0	1
1	2	1	0.4	0.4	0.2	1	0	0	0	15	251	294.596986001125	j	1	1	0
0	2	0.6	0.2	0.4	0.4	0	0	0	0	15	252	635.830090999661	k	2	1	NaN
0	2	0.6	0.4	0.2	0.4	1	0	0	0	15	253	NaN	NaN	NaN	NaN	0
0	1	1	0.4	0.2	0.6	1	5	1	0	15	254	319.476230000873	k	2	1	0
1	2	1	0.6	NaN	0.2	1	1	1	0	15	255	475.564891999966	j	1	0	0
1	2	0.8	0.6	1	0.4	0	0	0	1	15	256	424.656176001008	k	2	1	0
1	1	0.6	0.4	0.4	NaN	0	2	1	1	15	257	333.714570002485	j	1	1	1
0	2	0.6	0.2	0.6	1	1	1	1	0	15	258	243.325259998528	k	2	1	1
0	1	0.6	0.8	0.4	0.6	1	1	1	1	15	259	471.814770000492	j	1	1	1
0	2	0.6	0.4	0.2	0.4	0	1	1	1	15	260	380.540350997762	k	2	1	1
1	1	0.2	0.2	0.8	0.2	0	1	1	1	15	261	355.302370000572	k	2	1	1
0	1	0.6	0.8	0.2	0.4	1	0	0	1	15	262	319.297392001317	k	2	1	1
0	2	0.4	0	0.4	0.8	0	2	1	1	15	263	371.751369999402	j	1	1	1
1	2	0.4	0.6	0	0.8	0	0	0	1	15	264	538.164641999174	k	2	0	0
1	2	0.6	0.8	0.4	0	0	0	0	0	15	265	391.88952800032	j	1	0	1
1	1	0.6	0.6	0.8	0.2	0	3	1	0	15	266	378.957654997066	k	2	1	1
0	2	0.4	0	0.6	0.4	0	1	1	0	15	267	529.226875998575	j	1	1	0
0	2	1	-0	0	0.6	1	0	0	1	15	268	374.733870001364	k	2	0	0
1	2	0.2	0.4	1	0	0	0	0	0	15	269	322.925912998471	k	2	0	1
1	1	0.2	0.6	0.6	0.6	1	3	1	1	15	270	304.284134999762	j	1	1	1
1	1	0.6	-0	0.6	0.2	1	0	0	1	15	271	452.165220998722	k	2	1	1
0	1	0.4	0	-0	0.6	1	0	0	0	15	272	232.34215499906	j	1	1	1
0	1	0.6	0	0	-0	0	0	0	0	15	273	477.93369899955	k	2	1	1
0	1	0.4	-0	0	0	0	0	0	0	15	274	420.316007999645	j	1	1	1
1	2	0.6	0.8	0.2	1	0	5	1	0	15	275	400.186798000504	k	2	1	0
0	1	0.6	0.4	-0	0	0	1	1	0	15	276	262.532217002445	j	1	1	1
1	2	0	0.6	0.8	-0	1	1	1	1	15	277	435.385937998944	k	2	0	0
0	1	0.4	0.4	0.4	0.8	0	1	1	1	15	278	447.495529002481	j	1	1	1
0	2	0.2	0.2	0	0.4	0	1	1	1	15	279	300.092770001356	k	2	0	1
0	2	0.4	0.6	0.2	0.4	1	0	0	1	15	280	370.105510999565	j	1	0	1
0	1	0.4	0.8	0.4	0	0	2	1	1	15	281	288.117011998111	k	2	0	0
1	2	0.8	0.2	0.4	0.2	0	1	1	0	15	282	300.337565997324	j	1	0	1
1	1	0.4	0.2	0.4	0.4	0	1	1	1	15	283	416.66989100122	k	2	1	0
1	2	0.4	1	0.8	0.4	1	1	1	1	15	284	230.110139000317	j	1	1	0
0	1	0.4	0.4	0.2	0.8	1	1	1	1	15	285	275.573052000254	k	2	0	0
1	1	0.4	0.6	0.4	1	0	0	0	1	15	286	224.092268999811	j	1	1	0
1	1	0.2	0.2	0.6	0.4	1	0	0	0	15	287	246.343612998317	k	2	0	0
1	2	0	0.8	1	0.2	0	3	1	1	15	288	450.851647998206	j	1	0	0
0	1	1	0.4	0.2	0.6	1	1	1	0	15	289	433.332175998657	k	2	1	0
1	2	0	0.6	0	0.2	1	1	1	1	15	290	493.506989998423	k	2	0	1
1	2	0	0.6	0	0.4	1	0	0	1	15	291	314.528883998719	j	1	1	0
1	2	0	0.8	0.6	0	1	0	0	0	15	292	488.029232001281	k	2	1	1
0	1	0.6	0.8	0.4	0	0	3	1	1	15	293	379.568478001602	k	2	1	1
1	1	0.8	0	0.8	0.8	0	0	0	1	15	294	593.499627997517	k	2	1	1
1	1	0.4	0.6	0	0.8	1	0	0	0	15	295	422.052056001121	j	1	0	0
0	1	0	0.4	0.4	0	1	0	0	0	15	296	437.012867001613	k	2	0	1
0	2	0.4	0	0.8	0.6	0	4	1	0	15	297	432.379022000532	j	1	0	0
1	2	0	0.6	0.4	0	0	0	0	1	15	298	752.59257700236	k	2	0	1
1	1	0.4	0.6	0	0.4	0	2	1	0	15	299	371.735650998744	j	1	0	1
0	2	0.4	0.4	0	0.4	0	1	1	0	15	300	24.9619080022967	k	2	1	0
0	2	0	0.6	0.4	0.4	0	0	0	1	15	301	278.024170002027	j	1	0	0
0	1	0.2	0.2	0.4	0	1	2	1	1	15	302	489.672550997057	k	2	0	1
0	2	0.8	0.2	0	0.4	0	1	1	0	15	303	600.085401001706	j	1	0	1
0	2	-0	0.4	0.8	0.2	0	0	0	1	15	304	292.699173998699	k	2	1	0
1	2	0.8	0.4	0.4	0.8	1	0	0	0	15	305	266.84738199765	k	2	0	0
1	1	0.6	0.6	0.2	0	0	3	1	1	15	306	496.205506002298	j	1	1	0
1	1	0.2	0.8	0.6	0.8	1	0	0	1	15	307	452.378185000271	k	2	1	1
0	1	0.4	0.4	0.8	0.6	1	0	0	0	15	308	409.049232999678	j	1	0	0
0	1	0.2	0	0.4	0.8	0	0	0	0	15	309	494.665549002093	k	2	0	1
0	2	0.2	-0	0.8	0.4	0	4	1	0	15	310	443.328835001012	k	2	1	0
1	2	0.4	0.4	-0	0.2	1	0	0	1	15	311	400.419616998988	j	1	1	1
1	2	0.6	0	0.4	-0	1	0	0	0	15	312	119.070602999273	k	2	0	0
0	2	0.2	0.4	0.6	0.4	0	0	0	0	15	313	331.107938996865	j	1	0	1
0	1	0.6	0.4	0.2	0.4	0	4	1	0	15	314	408.654234997812	k	2	0	1
1	2	0.6	0	0.2	0.6	0	1	1	0	15	315	357.755222001288	j	1	0	NaN
1	1	1	0.4	0.6	0.2	0	1	1	1	15	316	394.379141001991	k	2	1	0
0	2	0.6	0.4	0.6	0.6	1	1	1	1	15	317	NaN	NaN	NaN	NaN	0
0	2	0.4	0.4	NaN	0.4	1	0	0	1	15	318	341.117055999348	j	1	1	0
0	2	0.2	0	0.4	NaN	0	0	0	0	15	319	258.741497000301	k	2	1	1
1	1	0.8	0	0.4	0.6	1	3	1	1	15	320	270.066706001671	j	1	0	0
1	2	0.4	0.6	0	0.4	1	1	1	0	15	321	332.345358998282	k	2	1	1
0	2	0.2	-0	0.6	0.8	0	0	0	1	15	322	384.382176001964	j	1	0	0
1	2	0.6	0.2	0.2	0.6	1	0	0	0	15	323	549.909732999367	k	2	0	1
1	2	0.8	0	0.6	0.2	1	0	0	0	15	324	755.510539998795	j	1	0	1
1	1	0.4	0.2	0.8	0	1	4	1	1	15	325	984.435598998971	k	2	0	1
1	2	0.8	0.4	0.8	0.6	0	1	1	0	15	326	606.787209002505	j	1	1	0
0	2	0.2	0.4	0.4	0.4	0	0	0	1	15	327	530.378911000298	k	2	0	0
1	2	0.2	0.6	0.2	0.4	0	0	0	0	15	328	422.684883000329	j	1	1	0
1	1	0.4	0.4	0.4	0.8	1	3	1	1	15	329	548.374968999269	k	2	0	1
1	2	0.6	0.4	0.6	0.2	1	1	1	0	15	330	569.284387998778	j	1	0	0
0	2	0.6	0.2	0.6	0.4	1	0	0	1	15	331	527.551008999581	k	2	0	1
1	2	0.2	0.2	0.6	0.6	1	0	0	0	15	332	252.651340000739	j	1	0	1
1	1	0.6	0	0.4	0.6	1	3	1	1	15	333	585.869594997348	k	2	0	1
1	1	1	0	0.6	0.2	1	0	0	1	15	334	942.111830998329	j	1	0	1
1	2	0.6	0	0.2	0.6	1	2	1	0	15	335	411.817899999733	k	2	1	0
0	2	1	0	0	1	1	0	0	1	15	336	72.0637220001663	j	1	1	1
1	2	0.2	0.6	0	0	1	0	0	0	15	337	478.014222000638	k	2	1	1
0	1	1	0.6	1	0.6	1	3	1	0	15	338	482.217037999362	j	1	1	NaN
0	1	0.8	0	0.6	0.6	0	0	0	1	15	339	NaN	NaN	NaN	NaN	0
0	2	0.4	0.8	0.6	0	0	2	1	0	15	340	485.095000000001	j	1	0	0
0	2	1	0.4	0.4	NaN	0	0	0	1	15	341	417.833505998715	k	2	0	1
0	1	1	0.2	NaN	0.6	0	2	1	0	15	342	430.222148999746	j	1	0	0
0	2	0.4	0.2	1	0.4	0	1	1	0	15	343	597.318755000742	k	2	1	0
0	1	0.8	0	1	1	0	1	1	1	15	344	552.640442001575	j	1	0	1
1	2	0.2	1	0.2	1	0	1	1	1	15	345	590.004060002684	k	2	1	1
0	1	0.6	0.8	0.8	0.2	0	1	1	1	15	346	658.994100998825	k	2	1	0
0	1	0.4	0.2	0.8	1	0	0	0	1	15	347	457.243095999729	j	1	1	1
1	1	0.8	-0	0.2	0.8	0	0	0	0	15	348	735.020709002129	k	2	1	1
0	1	0.2	0.6	-0	0.2	1	0	0	0	15	349	522.885087000759	j	1	0	0
0	2	0.4	0.8	1	0.8	0	4	1	1	15	350	479.651863999607	k	2	1	1
0	2	0.4	0.6	0.8	0.2	0	0	0	1	15	351	494.118901999173	j	1	1	1
0	1	0.8	0	0.2	-0	0	2	1	0	15	352	475.426692999463	k	2	0	1
0	1	0.6	0.4	0.8	0.6	0	0	0	1	15	353	640.182308998192	j	1	0	1
1	1	0.2	0.2	0.6	0.8	0	0	0	0	15	354	573.951006001153	k	2	1	0
0	2	0.8	0	0.6	0.8	1	3	1	0	15	355	345.647147001728	j	1	0	0
0	2	0.6	0.4	0.8	0.2	0	0	0	1	15	356	446.897829999216	k	2	1	0
1	2	0.4	0	0.4	0.8	0	0	0	0	15	357	332.338005999191	j	1	1	1
1	1	0.2	0.2	0.2	0.6	1	3	1	0	15	358	256.707038999593	k	2	1	1
1	2	0.2	0.8	0	0.4	0	1	1	0	15	359	446.182198000315	j	1	1	1
1	2	0.6	0	0.8	0.2	1	0	0	1	15	360	650.682290000987	k	2	1	1
1	1	0.2	0.8	NaN	NaN	NaN	NaN	NaN	NaN	16	1	598.192975012353	k	2	1	NaN
1	2	0.6	1	NaN	NaN	NaN	1	1	NaN	16	2	595.114677998936	k	2	1	NaN
0	2	0.8	-0	1	0.8	1	0	0	1	16	3	631.895937010995	j	1	1	1
1	2	0.6	0.4	-0	1	0	0	0	0	16	4	573.29780200962	j	1	1	1
0	1	0.4	0.6	0.8	NaN	1	3	1	NaN	16	5	497.297950001666	j	1	0	0
1	1	0.4	0.4	0.4	0.4	0	0	0	1	16	6	597.978442994645	k	2	0	1
1	1	0.6	0.8	0.4	0.4	1	0	0	0	16	7	739.75944101403	j	1	0	1
1	2	0.8	0	0.4	-0	1	3	1	0	16	8	513.177685992559	j	1	0	NaN
1	2	0.6	0.6	0.8	0.6	1	0	0	1	16	9	NaN	NaN	NaN	NaN	NaN
0	1	0.4	0.8	0.6	0.4	1	2	1	0	16	10	675.186348002171	j	1	1	0
0	1	0.6	0.8	0.8	NaN	0	0	0	1	16	11	631.941132000065	j	1	0	0
1	2	0.8	0.8	NaN	0.8	0	2	1	0	16	12	NaN	NaN	NaN	NaN	0
0	2	-0	0.2	NaN	0.6	0	0	0	1	16	13	378.874386005918	k	2	1	0
1	1	0.6	0	0.6	0.8	0	2	1	0	16	14	791.616163987783	k	2	1	0
1	2	0.2	0.8	0.2	NaN	1	1	1	0	16	15	460.180392998154	j	1	1	1
1	1	0.4	0.8	0	0.2	1	1	1	1	16	16	370.611033999012	j	1	1	1
0	2	0	0.8	0.8	0	1	1	1	1	16	17	550.472225004341	k	2	0	0
0	2	0.2	0.2	0	0.8	0	0	0	1	16	18	604.844021989265	k	2	0	1
0	1	0.4	0.4	0.8	0.8	1	2	1	1	16	19	841.976608993718	j	1	1	1
1	2	0.2	0.6	0.2	0	1	1	1	0	16	20	726.018411995028	j	1	0	1
1	2	0.4	0.4	0.2	0.4	0	0	0	1	16	21	475.534989003791	j	1	0	1
1	1	0.4	-0	0.4	0.2	0	2	1	1	16	22	911.936628006515	k	2	0	0
0	2	0.6	0	0.4	0.2	1	1	1	0	16	23	790.742031007539	j	1	1	0
0	1	0.4	0.4	0.4	0.4	1	1	1	1	16	24	907.455128006404	j	1	1	0
1	2	0.4	0.4	0	0.4	1	1	1	1	16	25	777.293681006995	k	2	1	1
1	1	0.6	0.2	0.4	0	0	1	1	1	16	26	447.429724008543	k	2	1	1
0	2	0.6	-0	0.4	0.4	0	1	1	1	16	27	339.158229005989	j	1	0	0
1	1	0.4	0.4	0.2	0.4	1	1	1	1	16	28	759.822271007579	j	1	0	0
0	1	0	0.4	0.4	0.6	1	0	0	1	16	29	491.6241930041	k	2	0	1
0	2	0.4	0.8	0.6	0.2	0	2	1	1	16	30	562.335569004063	j	1	0	NaN
0	2	0.4	0.8	0.4	0	0	0	0	1	16	31	NaN	NaN	NaN	NaN	0
0	1	0	0.6	0	0.4	0	2	1	0	16	32	739.490697000292	j	1	0	1
0	1	0.2	1	0	NaN	0	0	0	1	16	33	408.313435997115	k	2	0	1
1	1	0.2	0.6	0.2	0	0	0	0	0	16	34	734.537576005096	j	1	0	1
0	1	0	0.6	0.2	0.2	1	0	0	0	16	35	371.659979005926	j	1	1	0
0	1	0.2	0.4	0.6	0.2	0	0	0	0	16	36	647.461524989922	k	2	0	0
0	2	0.6	0.8	NaN	0.4	1	5	1	0	16	37	412.913658001344	j	1	0	0
0	2	0.4	0.6	0.6	0.2	0	0	0	1	16	38	521.607768998365	j	1	0	1
0	2	0.4	1	0.4	0.6	0	0	0	0	16	39	767.591629992239	j	1	1	0
1	1	0.6	0.2	0.2	0.6	0	3	1	0	16	40	428.960745004588	k	2	1	0
1	1	0.4	0.8	0.2	1	1	0	0	1	16	41	554.991192009766	j	1	0	0
1	1	0.4	1	0.4	0.2	1	0	0	0	16	42	463.014299995848	k	2	1	0
0	2	0.4	0.2	1	0.4	1	3	1	0	16	43	331.784055990283	j	1	0	0
0	2	0.4	0.8	0.4	1	1	0	0	1	16	44	584.603292998509	k	2	1	0
0	1	0.8	-0	1	0.4	1	2	1	0	16	45	358.890225994401	j	1	0	0
1	2	0.6	0.2	0.8	0.4	1	1	1	0	16	46	690.924298993195	k	2	1	1
0	1	0.8	-0	0.8	0.8	0	1	1	1	16	47	512.779693002813	j	1	0	1
0	2	0.4	1	0.2	0.8	0	1	1	1	16	48	390.65480499994	j	1	1	1
0	2	0.6	0.6	1	0.8	0	0	0	1	16	49	779.046962998109	k	2	0	0
0	2	0.2	0.4	0.6	1	1	0	0	0	16	50	654.848885009415	k	2	1	0
1	1	0.2	0	0.8	0.2	0	3	1	1	16	51	365.795867997804	j	1	1	0
0	2	0.2	0.4	0.4	0.6	1	1	1	0	16	52	514.088156996877	j	1	0	0
1	1	0.8	-0	0	0.4	1	1	1	1	16	53	552.396219005459	j	1	0	0
1	1	0.8	0.4	0.8	0.2	1	0	0	1	16	54	436.040824992233	k	2	0	1
1	2	0.4	0.4	0.2	0	1	2	1	1	16	55	434.802597999806	j	1	1	0
1	2	1	0	0.4	0.8	0	0	0	1	16	56	471.422671995242	k	2	0	0
0	1	0.8	0.2	0.8	0.8	1	2	1	0	16	57	355.412508011796	k	2	1	0
0	2	0.8	0	1	0.4	0	1	1	0	16	58	408.450962000643	k	2	1	0
0	1	1	0.4	0.2	1	0	1	1	1	16	59	397.499163998873	j	1	0	0
0	2	0.8	0.6	0	0.2	1	1	1	1	16	60	380.148608994205	k	2	0	0
1	1	1	0.2	1	0	0	1	1	1	16	61	672.33339100494	k	2	0	1
0	1	1	0.4	1	0.8	1	0	0	1	16	62	612.988720007706	k	2	0	1
0	1	0.2	0.2	1	1	0	0	0	0	16	63	441.572062001796	k	2	0	1
0	2	0.4	0	0.8	1	0	3	1	1	16	64	432.275315994048	k	2	0	1
1	2	0.4	0	0.4	0.2	0	0	0	1	16	65	436.620446998859	j	1	0	1
1	2	0.8	0.4	0.4	0.4	0	0	0	0	16	66	522.467821007012	j	1	0	1
0	2	1	0.6	0.8	0.4	0	0	0	0	16	67	454.799626008025	j	1	0	1
0	1	0.8	0.2	0.2	1	0	4	1	0	16	68	483.904299995629	j	1	0	1
1	2	0.8	1	1	0.8	1	1	1	0	16	69	505.850713001564	k	2	0	1
0	2	0.8	0.2	0.8	0.8	1	0	0	1	16	70	470.445251994533	j	1	0	1
0	1	0.8	0.2	0.8	1	0	2	1	1	16	71	402.551829000004	j	1	0	1
1	2	0.6	0.4	0.8	0.8	0	1	1	0	16	72	272.067758007324	k	2	0	1
1	1	1	0.2	0.8	0.8	0	1	1	1	16	73	605.316421002499	j	1	0	1
1	1	0.2	0.8	1	0.6	1	0	0	1	16	74	499.641136004357	j	1	0	1
0	1	0.8	0.8	0.2	1	1	0	0	0	16	75	431.369169993559	k	2	1	0
0	2	0.2	0.8	0.6	0.8	1	3	1	1	16	76	605.207309999969	k	2	1	0
1	1	0	0.8	0.8	0.2	0	1	1	0	16	77	369.397563001257	j	1	1	1
0	1	0.4	0.2	0.8	0.8	1	0	0	1	16	78	438.447630003793	k	2	1	1
0	1	0	0.6	0.2	0.8	0	0	0	0	16	79	364.471624998259	j	1	0	0
0	1	0.2	0.4	0	0.2	0	0	0	0	16	80	416.30414899555	k	2	1	0
1	1	0.2	1	0.4	0	0	0	0	0	16	81	358.850074000657	j	1	0	0
1	2	0.4	0.4	0.8	0.8	0	5	1	1	16	82	587.182172996108	j	1	0	0
0	1	0.6	1	0.2	0.4	1	1	1	0	16	83	384.304815001087	k	2	0	1
0	2	0.6	0	0.4	0.2	0	1	1	1	16	84	613.264981991961	j	1	1	0
1	1	0	0.8	0.6	0.4	0	1	1	1	16	85	474.784923004336	k	2	0	1
0	1	-0	0.8	0	0	1	0	0	1	16	86	448.411022996879	k	2	0	1
1	2	0.2	0.4	0	0.6	0	2	1	1	16	87	421.045441995375	j	1	0	0
1	2	0.8	0.4	0.2	-0	1	0	0	1	16	88	371.053449998726	j	1	0	1
1	1	0	0.6	-0	0	0	2	1	0	16	89	559.772644002805	j	1	0	1
0	1	0.4	0.2	0	0.8	1	0	0	1	16	90	340.974084989284	k	2	1	0
1	1	0	0.4	0.2	0	0	0	0	0	16	91	431.24030099716	j	1	0	0
0	1	0.6	1	0	0.2	1	0	0	0	16	92	332.880982998176	k	2	0	1
0	1	0.4	0.4	0.6	0	0	0	0	0	16	93	592.52346798894	k	2	0	1
1	2	0.6	0.4	0.8	0.2	0	5	1	0	16	94	607.678890009993	j	1	1	0
1	1	0	0.4	0.4	0.6	0	1	1	0	16	95	442.943456990179	k	2	1	0
1	1	0.4	-0	0.4	0.4	1	0	0	1	16	96	528.907510000863	j	1	1	1
0	1	0.4	0.2	-0	0.4	1	0	0	0	16	97	469.746190996375	k	2	0	0
1	2	0.8	0.2	0.4	0.4	1	3	1	1	16	98	378.936391003663	j	1	1	1
1	1	0.4	0.2	0.4	-0	0	1	1	0	16	99	376.743624001392	k	2	0	1
1	2	0.8	0.8	0.2	0.4	0	1	1	1	16	100	260.041439003544	j	1	0	0
0	1	1	0.6	0.4	0.2	1	1	1	1	16	101	338.41131599911	j	1	0	1
1	2	0.8	0.4	0.8	0.4	1	1	1	1	16	102	582.382713997504	k	2	1	0
0	1	0	0.2	1	0.8	0	1	1	1	16	103	340.092690006713	k	2	1	0
0	1	0.4	0.4	0.2	0.4	0	0	0	1	16	104	497.365938004805	j	1	0	0
0	1	0	0.2	0.4	0.2	0	0	0	0	16	105	606.335181000759	j	1	1	0
1	1	0.6	0	0.2	0.4	0	0	0	0	16	106	427.028560006875	k	2	0	0
1	1	0	0.6	0.6	0.2	1	0	0	0	16	107	361.602877004771	j	1	0	1
0	2	1	0.4	0.4	1	0	5	1	1	16	108	285.619557005703	k	2	0	0
1	1	0.6	0.2	0	0.6	1	1	1	0	16	109	275.418108998565	j	1	0	1
0	2	0.6	0.4	1	0	1	1	1	1	16	110	400.470456006587	k	2	1	0
0	1	0.8	0.8	0.6	1	1	1	1	1	16	111	437.95691098785	j	1	1	0
0	2	0	0.6	0.4	0.6	0	1	1	1	16	112	385.602295995341	k	2	0	0
1	2	0.6	0.4	0	0.8	0	0	0	1	16	113	240.499352992629	j	1	0	1
0	2	0.2	0.6	0.6	0	1	0	0	0	16	114	436.858606000897	j	1	1	0
0	2	0.4	0.6	0.6	0.6	1	0	0	0	16	115	426.111525011947	k	2	0	0
0	2	0.2	0.6	0.4	0.6	0	0	0	0	16	116	350.220724998508	j	1	1	0
0	1	0	0.2	0.8	0.4	0	5	1	1	16	117	531.678683997598	j	1	0	0
1	2	0	0.6	0.6	0.4	1	1	1	0	16	118	497.960233013146	k	2	1	1
1	2	0.2	0.4	0.6	0	0	0	0	1	16	119	574.243132999982	j	1	1	1
1	2	0.6	1	0.4	0.6	0	0	0	0	16	120	396.264245995553	k	2	0	0
0	2	0.2	0.6	0.6	0.4	0	0	0	0	16	121	119.732003004174	j	1	0	1
0	2	0.2	0.6	0.2	0.6	0	0	0	0	16	122	533.90810599376	k	2	0	1
1	1	0.6	-0	0	0.6	0	5	1	1	16	123	395.086556003662	j	1	0	1
1	2	0.6	0.8	0.2	0.2	1	1	1	0	16	124	368.296888991608	k	2	1	0
1	1	0.6	1	0.6	0.2	1	1	1	1	16	125	733.006373004173	j	1	0	1
0	1	0	0.4	0.6	0.8	1	0	0	1	16	126	393.191538998508	k	2	0	1
1	2	0	0.8	0.8	0.6	1	2	1	1	16	127	375.204291995033	j	1	1	1
0	1	0.4	0.6	0	0.6	0	1	1	0	16	128	484.269671011134	j	1	1	0
1	1	0	0.4	0.6	0.8	0	0	0	1	16	129	682.127979991492	j	1	0	0
0	1	0.2	0.8	0	0.6	1	0	0	0	16	130	325.89005799673	k	2	0	1
0	1	0	0.2	0.2	0	0	0	0	0	16	131	340.230012996471	j	1	0	1
